"Numer umowy/decyzji";"Tytuł projektu";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Cały kraj/ Województwo";"Powiat";"Gmina";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"POIG.08.02.00-14-009/08-01";"System Integracji Informatycznej ELMEGA";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Małopolskie";"Powiat limanowski";"Limanowa - miasto";"34,471.93";"28,196.67";"15,438.33";"13,122.58";"Konsorcjum Hurtowni Elektrycznych ELMEGA spółka z o.o.";"5242489740";"03-237";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"14 Usługi i aplikacje dla MŚP (e-handel, kształcenie i szkolenie, tworzenie sieci itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2009/06/17"
"POIG.08.02.00-14-009/08-01";"System Integracji Informatycznej ELMEGA";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Małopolskie";"Powiat m. Kraków";"M. Kraków";"34,471.93";"28,196.67";"15,438.33";"13,122.58";"Konsorcjum Hurtowni Elektrycznych ELMEGA spółka z o.o.";"5242489740";"03-237";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"14 Usługi i aplikacje dla MŚP (e-handel, kształcenie i szkolenie, tworzenie sieci itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2009/06/17"
"POIG.08.02.00-14-009/08-01";"System Integracji Informatycznej ELMEGA";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Małopolskie";"Powiat m. Tarnów";"M. Tarnów";"34,471.93";"28,196.67";"15,438.33";"13,122.58";"Konsorcjum Hurtowni Elektrycznych ELMEGA spółka z o.o.";"5242489740";"03-237";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"14 Usługi i aplikacje dla MŚP (e-handel, kształcenie i szkolenie, tworzenie sieci itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2009/06/17"
"POIG.08.02.00-14-009/08-01";"System Integracji Informatycznej ELMEGA";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Mazowieckie";"Powiat m. st. Warszawa";"M. st. Warszawa";"51,707.90";"42,295.00";"23,157.50";"19,683.88";"Konsorcjum Hurtowni Elektrycznych ELMEGA spółka z o.o.";"5242489740";"03-237";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"14 Usługi i aplikacje dla MŚP (e-handel, kształcenie i szkolenie, tworzenie sieci itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2009/06/17"
"POIG.08.02.00-14-009/08-01";"System Integracji Informatycznej ELMEGA";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Mazowieckie";"Powiat warszawski zachodni";"Łomianki";"51,707.90";"42,295.00";"23,157.50";"19,683.88";"Konsorcjum Hurtowni Elektrycznych ELMEGA spółka z o.o.";"5242489740";"03-237";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"14 Usługi i aplikacje dla MŚP (e-handel, kształcenie i szkolenie, tworzenie sieci itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2009/06/17"
"POIG.08.02.00-14-009/08-01";"System Integracji Informatycznej ELMEGA";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Opolskie";"Powiat m. Opole";"M. Opole";"103,415.80";"84,590.00";"46,315.00";"39,367.75";"Konsorcjum Hurtowni Elektrycznych ELMEGA spółka z o.o.";"5242489740";"03-237";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"14 Usługi i aplikacje dla MŚP (e-handel, kształcenie i szkolenie, tworzenie sieci itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2009/06/17"
"POIG.08.02.00-14-009/08-01";"System Integracji Informatycznej ELMEGA";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Podkarpackie";"Powiat m. Rzeszów";"M. Rzeszów";"103,415.80";"84,590.00";"46,315.00";"39,367.75";"Konsorcjum Hurtowni Elektrycznych ELMEGA spółka z o.o.";"5242489740";"03-237";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"14 Usługi i aplikacje dla MŚP (e-handel, kształcenie i szkolenie, tworzenie sieci itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2009/06/17"
"POIG.08.02.00-14-009/08-01";"System Integracji Informatycznej ELMEGA";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Podlaskie";"Powiat m. Białystok";"M. Białystok";"103,415.80";"84,590.00";"46,315.00";"39,367.75";"Konsorcjum Hurtowni Elektrycznych ELMEGA spółka z o.o.";"5242489740";"03-237";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"14 Usługi i aplikacje dla MŚP (e-handel, kształcenie i szkolenie, tworzenie sieci itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2009/06/17"
"POIG.08.02.00-14-009/08-01";"System Integracji Informatycznej ELMEGA";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Pomorskie";"Powiat m. Gdańsk";"M. Gdańsk";"51,707.90";"42,295.00";"23,157.50";"19,683.88";"Konsorcjum Hurtowni Elektrycznych ELMEGA spółka z o.o.";"5242489740";"03-237";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"14 Usługi i aplikacje dla MŚP (e-handel, kształcenie i szkolenie, tworzenie sieci itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2009/06/17"
"POIG.08.02.00-14-009/08-01";"System Integracji Informatycznej ELMEGA";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Pomorskie";"Powiat m. Gdynia";"M. Gdynia";"51,707.90";"42,295.00";"23,157.50";"19,683.88";"Konsorcjum Hurtowni Elektrycznych ELMEGA spółka z o.o.";"5242489740";"03-237";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"14 Usługi i aplikacje dla MŚP (e-handel, kształcenie i szkolenie, tworzenie sieci itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2009/06/17"
"POIG.08.02.00-14-009/08-01";"System Integracji Informatycznej ELMEGA";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Śląskie";"Powiat m. Bielsko-Biała";"M. Bielsko-Biała";"103,415.80";"84,590.00";"46,315.00";"39,367.75";"Konsorcjum Hurtowni Elektrycznych ELMEGA spółka z o.o.";"5242489740";"03-237";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"14 Usługi i aplikacje dla MŚP (e-handel, kształcenie i szkolenie, tworzenie sieci itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2009/06/17"
"POIG.08.02.00-14-009/08-01";"System Integracji Informatycznej ELMEGA";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Wielkopolskie";"Powiat chodzieski";"Chodzież - miasto";"103,415.80";"84,590.00";"46,315.00";"39,367.75";"Konsorcjum Hurtowni Elektrycznych ELMEGA spółka z o.o.";"5242489740";"03-237";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"14 Usługi i aplikacje dla MŚP (e-handel, kształcenie i szkolenie, tworzenie sieci itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2009/06/17"
"POIG.08.02.00-14-027/08-02";"Wdrożenie innowacyjnego systemu informatycznego B2B do profesjonalnego zarządzania wierzytelnościami przedsiębiorców poprzez automatyzację procesów biznesowych";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Mazowieckie";"Powiat m. st. Warszawa";"M. st. Warszawa";"672,099.24";"493,442.00";"263,971.00";"224,375.35";"Kancelaria Corpus Iuris Spółka z ograniczoną odpowiedzialnością";"5213312743";"00-697";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"14 Usługi i aplikacje dla MŚP (e-handel, kształcenie i szkolenie, tworzenie sieci itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"POIG.08.02.00-14-027/08-03";"Tak";"2008/12/29";"2009/06/18"
"POIG.08.02.00-16-001/08-00";"Wdrożenie innowacyjnego systemu B2B do elektronicznej wymiany danych i zarządzania informacją handlową w firmie Alfanet.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Opolskie";"Powiat m. Opole";"M. Opole";"213,556.00";"176,200.00";"107,780.00";"91,613.00";"MARCIN PICZ Zakład Handlowo-Usługowy ALFANET";"7542559598";"45-020";"Opole";"Opolskie";"Powiat m. Opole";"14 Usługi i aplikacje dla MŚP (e-handel, kształcenie i szkolenie, tworzenie sieci itp.)";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"00 Nie dotyczy";"POIG.08.02.00-16-001/08-02";"Tak";"2008/12/30";"2009/03/12"
"POIG.08.02.00-18-001/08-00";"Platforma B2B integrująca procesy handlowe oraz automatyzująca zarządzanie projektami";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Podkarpackie";"Powiat m. Rzeszów";"M. Rzeszów";"461,800.00";"384,800.00";"269,360.00";"228,956.00";"Ideo Sp. z o.o.";"5170178188";"35-085";"Rzeszów";"";"";"15 Inne działania mające na celu poprawę dostępu MŚP do TIK i ich wydajne użytkowanie";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"POIG.08.02.00-18-001/08-03";"Tak";"2008/12/29";"2009/03/12"
"POIG.08.02.00-18-003/08-00";"Rozwój przedsiębiorstwa w oparciu o wdrożenie systemu typu B2B";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Małopolskie";"Powiat m. Tarnów";"M. Tarnów";"872,300.00";"715,000.00";"393,750.00";"334,687.50";"FIRMA HANDLOWA BOZ SPÓŁKA AKCYJNA";"8133193947";"35-328";"Rzeszów";"Podkarpackie";"Powiat m. Rzeszów";"15 Inne działania mające na celu poprawę dostępu MŚP do TIK i ich wydajne użytkowanie";"spółka akcyjna - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.08.02.00-18-003/08-03";"Tak";"2008/12/30";"2009/03/11"
"POIG.08.02.00-18-003/08-00";"Rozwój przedsiębiorstwa w oparciu o wdrożenie systemu typu B2B";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Podkarpackie";"Powiat jasielski";"Jasło - miasto";"218,075.00";"178,750.00";"98,437.50";"83,671.88";"FIRMA HANDLOWA BOZ SPÓŁKA AKCYJNA";"8133193947";"35-328";"Rzeszów";"Podkarpackie";"Powiat m. Rzeszów";"15 Inne działania mające na celu poprawę dostępu MŚP do TIK i ich wydajne użytkowanie";"spółka akcyjna - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.08.02.00-18-003/08-03";"Tak";"2008/12/30";"2009/03/11"
"POIG.08.02.00-18-003/08-00";"Rozwój przedsiębiorstwa w oparciu o wdrożenie systemu typu B2B";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Podkarpackie";"Powiat m. Rzeszów";"M. Rzeszów";"218,075.00";"178,750.00";"98,437.50";"83,671.88";"FIRMA HANDLOWA BOZ SPÓŁKA AKCYJNA";"8133193947";"35-328";"Rzeszów";"Podkarpackie";"Powiat m. Rzeszów";"15 Inne działania mające na celu poprawę dostępu MŚP do TIK i ich wydajne użytkowanie";"spółka akcyjna - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.08.02.00-18-003/08-03";"Tak";"2008/12/30";"2009/03/11"
"POIG.08.02.00-18-003/08-00";"Rozwój przedsiębiorstwa w oparciu o wdrożenie systemu typu B2B";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Podkarpackie";"Powiat stalowowolski";"Stalowa Wola";"218,075.00";"178,750.00";"98,437.50";"83,671.88";"FIRMA HANDLOWA BOZ SPÓŁKA AKCYJNA";"8133193947";"35-328";"Rzeszów";"Podkarpackie";"Powiat m. Rzeszów";"15 Inne działania mające na celu poprawę dostępu MŚP do TIK i ich wydajne użytkowanie";"spółka akcyjna - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.08.02.00-18-003/08-03";"Tak";"2008/12/30";"2009/03/11"
"POIG.08.02.00-18-003/08-00";"Rozwój przedsiębiorstwa w oparciu o wdrożenie systemu typu B2B";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Podkarpackie";"Powiat strzyżowski";"Strzyżów";"218,075.00";"178,750.00";"98,437.50";"83,671.88";"FIRMA HANDLOWA BOZ SPÓŁKA AKCYJNA";"8133193947";"35-328";"Rzeszów";"Podkarpackie";"Powiat m. Rzeszów";"15 Inne działania mające na celu poprawę dostępu MŚP do TIK i ich wydajne użytkowanie";"spółka akcyjna - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.08.02.00-18-003/08-03";"Tak";"2008/12/30";"2009/03/11"
"POIG.08.02.00-18-007/08-01";"Osiągnięcie wzrostu konkurencyjności i innowacyjności apteki poprzez zakup urządzeń i oprogramowania umożliwiającego elektroniczną wymianę informacji.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Podkarpackie";"Powiat krośnieński";"Rymanów";"55,366.65";"45,382.50";"31,767.75";"27,002.58";"Apteka REMEDIUM mgr farm. Zdzisława Fiejdasz";"6840003914";"38-480";"Rymanów";"Podkarpackie";"Powiat krośnieński";"15 Inne działania mające na celu poprawę dostępu MŚP do TIK i ich wydajne użytkowanie";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"00 Nie dotyczy";"POIG.08.02.00-18-007/08-01";"Tak";"2008/12/30";"2009/06/18"
"POIG.08.02.00-18-009/08-02";"Uzyskanie wzrostu konkurencyjności i innowacyjności przedsiębiorstwa poprzez zakup urządzeń i oprogramowania umożliwiającego elektroniczną wymianę informacji.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Podkarpackie";"Powiat krośnieński";"Rymanów";"76,815.48";"62,963.51";"44,074.45";"37,463.28";"Punkt Apteczny REMEDIUM mgr farm. Jakub Fiejdasz";"6842265133";"36-206";"Humniska";"Podkarpackie";"Powiat brzozowski";"15 Inne działania mające na celu poprawę dostępu MŚP do TIK i ich wydajne użytkowanie";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"00 Nie dotyczy";"POIG.08.02.00-18-009/08-01";"Tak";"2008/12/30";"2009/06/18"
"POIG.08.02.00-18-013/08-00";"Platforma B2B - wdrożenie automatycznych procesów biznesowych z partnerami handlowymi Agrimpex sp.z.o.o.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Podkarpackie";"Powiat jarosławski";"Jarosław - miasto";"448,400.00";"373,600.00";"261,520.00";"222,292.00";"AGRIMPEX sp. z o.o.";"7922198965";"37-500";"Jarosław";"Podkarpackie";"Powiat jarosławski";"14 Usługi i aplikacje dla MŚP (e-handel, kształcenie i szkolenie, tworzenie sieci itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"POIG.08.02.00-18-013/08-03";"Tak";"2008/12/29";"2009/03/11"
"POIG.08.02.00-18-019/08-00";"B2B nową ścieżką rozwoju dla partnerów biznesowych Firmy RESGRAPH.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Podkarpackie";"Powiat m. Rzeszów";"M. Rzeszów";"481,077.00";"400,000.00";"232,950.00";"198,007.50";"RESGRAPH";"8133258960";"35-105";"Rzeszów";"Podkarpackie";"Powiat m. Rzeszów";"14 Usługi i aplikacje dla MŚP (e-handel, kształcenie i szkolenie, tworzenie sieci itp.)";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.08.02.00-18-019/08-02";"Tak";"2008/12/30";"2009/03/12"
"POIG.08.02.00-20-004/08-00";"Farmal2Biznes - wdrożenie elektronicznego systemu procesów biznesowych";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Podlaskie";"Powiat m. Łomża";"M. Łomża";"36,112.00";"29,600.00";"20,720.00";"17,612.00";"Hurtownia Artykułów Przemysłowych FARMAL Jerzy Włodkowski";"7180051378";"18-400";"Łomża";"Podlaskie";"Powiat m. Łomża / Powiat łomżyński";"15 Inne działania mające na celu poprawę dostępu MŚP do TIK i ich wydajne użytkowanie";"osoba fizyczna prowadząca działalność gospodarczą - małe przedsiębiorstwo";"00 Nie dotyczy";"POIG.08.02.00-20-004/08-01";"Tak";"2008/12/30";"2009/03/12"
"POIG.08.02.00-20-018/08-02";"Wdrożenie systemu elektronicznej wymiany danych pomiędzy firmą Electrum a kontrahentami.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Podlaskie";"Powiat m. Białystok";"M. Białystok";"46,360.00";"38,000.00";"22,650.00";"19,252.50";"Electrum sp. z o.o.";"5422741371";"15-638";"Białystok";"Podlaskie";"Powiat m. Białystok";"15 Inne działania mające na celu poprawę dostępu MŚP do TIK i ich wydajne użytkowanie";"spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo";"00 Nie dotyczy";"POIG.08.02.00-20-018/08-03";"Tak";"2008/12/30";"2009/06/17"
"POIG.08.02.00-20-022/08-00";"Wdrożenie rozwiązań B2B w firmie PPHU ""Karten"" Wojciech Korytkowski";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Podlaskie";"Powiat białostocki";"Wasilków";"74,540.78";"61,099.00";"36,209.40";"30,777.99";"Przedsiębiorstwo Produkcyjno Handlowo Usługowe - Karten - Wojciech Korytkowski";"5420117177";"16-010";"Wasilków";"Podlaskie";"Powiat białostocki";"14 Usługi i aplikacje dla MŚP (e-handel, kształcenie i szkolenie, tworzenie sieci itp.)";"osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.08.02.00-20-022/08-03";"Tak";"2008/12/30";"2009/03/12"
"POIG.08.02.00-20-023/08-01";"Wdrożenie w firmie ""Witraż"" systemu informatycznego typu B2B optymalizującego powiązania biznesowe";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Podlaskie";"Powiat białostocki";"Choroszcz";"191,340.00";"96,042.26";"59,808.13";"50,836.91";"PODLASKA FABRYKA OKIEN I DRZWI ""WITRAŻ"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"9661399943";"16-070";"Łyski";"Podlaskie";"Powiat białostocki";"15 Inne działania mające na celu poprawę dostępu MŚP do TIK i ich wydajne użytkowanie";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.08.02.00-20-023/08-02";"Tak";"2008/12/30";"2009/06/17"
"POIG.08.02.00-22-006/08-00";"Wdrożenie w firmie Actum nowoczesnego systemu informatycznego umożliwiającego automatyzację wymiany informacji z klientami i kontrahentami.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Pomorskie";"Powiat m. Gdynia";"M. Gdynia";"115,996.00";"115,996.00";"64,679.80";"54,977.83";"Actum s.c. M. Klusek, D. Mankiewicz, G. Frankowski, Wspólnicy: Monika Klusek, Dariusz Mankiewicz, Grzegorz Frankowski";"5862059519";"81-557";"Gdynia";"Pomorskie";"Powiat m. Gdynia";"15 Inne działania mające na celu poprawę dostępu MŚP do TIK i ich wydajne użytkowanie";"spółka cywilna prowadząca działalność w oparciu o umowę zawartą na podstawie KC - małe przedsiębiorstwo";"00 Nie dotyczy";"POIG.08.02.00-22-006/08-03";"Tak";"2008/12/30";"2009/03/13"
"POIG.08.02.00-24-007/08-00";"Rozproszony system raportowania i analizowania kosztów pracy budów  zintegrowany z systemem zarządzania przedsiębiorstwem.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Śląskie";"Powiat m. Katowice";"M. Katowice";"786,635.00";"654,250.00";"326,075.00";"277,163.75";"PRZEDSIEBIORSTWO BUDOWY DRÓG ""DROGOPOL-ZW"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"9541976237";"40-301";"Katowice";"Śląskie";"Powiat m. Katowice";"15 Inne działania mające na celu poprawę dostępu MŚP do TIK i ich wydajne użytkowanie";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.08.02.00-24-007/08-05";"Nie";"2008/12/30";"2009/03/12"
"POIG.08.02.00-24-007/08-00";"Rozproszony system raportowania i analizowania kosztów pracy budów  zintegrowany z systemem zarządzania przedsiębiorstwem.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Śląskie";"Powiat m. Piekary Śląskie";"M. Piekary Śląskie";"786,635.00";"654,250.00";"326,075.00";"277,163.75";"PRZEDSIEBIORSTWO BUDOWY DRÓG ""DROGOPOL-ZW"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ";"9541976237";"40-301";"Katowice";"Śląskie";"Powiat m. Katowice";"15 Inne działania mające na celu poprawę dostępu MŚP do TIK i ich wydajne użytkowanie";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.08.02.00-24-007/08-05";"Nie";"2008/12/30";"2009/03/12"
"POIG.08.02.00-28-003/08-00";"Wdrożenie innowacyjnego scentralizowanego systemu informatycznego umożliwiającego świadczenie usług elektronicznych B2B.";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Warmińsko-mazurskie";"Powiat ełcki";"Ełk - miasto";"908,382.66";"732,575.95";"411,895.00";"350,110.75";"HURTOWNIA ""ELEKTRYK"" JAN WOJCIECHOWSKI";"8480001787";"19-300";"Ełk";"Warmińsko-mazurskie";"Powiat ełcki / Powiat olecki";"14 Usługi i aplikacje dla MŚP (e-handel, kształcenie i szkolenie, tworzenie sieci itp.)";"osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIG.08.02.00-28-003/08-02";"Tak";"2008/12/30";"2009/03/12"
"POIG.08.02.00-28-006/08-00";"Elektroniczny system przetwarzania ofert handlowych";"Program Operacyjny Innowacyjna Gospodarka";"POIG.08.00.00";"POIG.08.02.00";"";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"M. Olsztyn";"352,336.00";"274,800.00";"195,785.00";"166,417.25";"Inntegro spółka z ograniczoną odpowiedzialnością";"7393702138";"10-415";"Olsztyn";"";"";"14 Usługi i aplikacje dla MŚP (e-handel, kształcenie i szkolenie, tworzenie sieci itp.)";"spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo";"00 Nie dotyczy";"";"";"2008/12/30";"2009/03/12"
