"id";"Typ";"Nazwa";"Numer umowy/decyzji";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"33-211";"Projekt";"Budowa silosu klinkieru zgodnie z programem dostosowawczym Pozwolenia Zintegr. w Cementowni Rudniki";"POIS.04.03.00-00-007/09-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.04.00.00";"POIS.04.03.00";"";"47,686,750.00";"39,081,500.00";"11,724,450.00";"11,724,450.00";"Cemex Polska Sp. z o.o.";"9511496432";"02-486";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"48 Zintegrowany system zapobiegania i kontroli zanieczyszczeń";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"POIS.04.03.00-00-007/09-04";"Nie";"2011/01/13";"2011/01/14"
"33-212";"Projekt";"""Budowa linii produkcji paliwa alternatywnego z odpadów w Przedsiębiorstwie EMPOL w Gorlicach""";"POIS.04.06.00-00-006/09-03";"Program Operacyjny Infrastruktura i Środowisko";"POIS.04.00.00";"POIS.04.06.00";"";"10,137,062.97";"8,113,014.61";"2,433,904.38";"2,433,904.38";"Przedsiębiorstwo Usług Komunalnych EMPOL Sp. z o.o.";"7352497196";"34-451";"Tylmanowa";"Małopolskie";"Powiat nowotarski";"44 Gospodarka odpadami komunalnymi i przemysłowymi";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIS.04.06.00-00-006/09-04";"Nie";"2011/03/10";"2011/03/16"
"33-213";"Projekt";"Ośrodek Rehabilitacji Krajowych Ptaków Chronionych ""Ptasi Azyl""";"POIS.05.01.00-00-154/09-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"3,776,537.36";"3,776,537.36";"3,210,056.75";"3,210,056.75";"Miasto Stołeczne Warszawa";"5252248481";"00-950";"Warszawa";"";"";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"wspólnota samorządowa - gmina";"00 Nie dotyczy";"";"";"2011/04/22";"2011/04/22"
"33-214";"Projekt";"Kompleksowa ochrona torfowisk wysokich na terenie województwa warmińsko- mazurskiego";"POIS.05.01.00-00-215/09-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.01.00";"";"4,791,468.00";"4,791,468.00";"4,072,747.80";"4,072,747.80";"Polskie Towarzystwo Ochrony Ptaków";"5431181345";"15-471";"Białystok";"Podlaskie";"Powiat m. Białystok";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"stowarzyszenie";"00 Nie dotyczy";"";"";"2011/04/22";"2011/04/22"
"33-215";"Projekt";"Krajowy Program Ochrony Głuszca";"POIS.05.03.00-00-046/08-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.03.00";"";"1,066,966.38";"1,066,966.38";"906,921.42";"906,921.42";"Polskie Towarzystwo Ochrony Ptaków";"5431181345";"17-230";"Białowieża";"Podlaskie";"Powiat hajnowski";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"stowarzyszenie";"00 Nie dotyczy";"POIS.05.03.00-00-046/08-05";"Nie";"2011/04/18";"2011/04/29"
"33-216";"Projekt";"Opracowanie krajowych strategii gospodarowania wybranymi gatunkami zagrożonymi lub konfliktowymi";"POIS.05.03.00-00-050/08-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.03.00";"";"1,245,091.90";"1,245,091.90";"1,058,328.12";"1,058,328.12";"Szkoła Główna Gospodarstwa Wiejskiego w Warszawie";"5250007425";"02-787";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"uczelnia wyższa";"00 Nie dotyczy";"POIS.05.03.00-00-050/08-06";"Nie";"2011/01/13";"2011/02/17"
"33-217";"Projekt";"Sprawne wykrywanie i sankcjonowanie przestępstw przeciwko środowisku - cykl szkoleń dla Straży Leśnej";"POIS.05.04.00-00-007/08-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.04.00";"";"2,059,875.20";"2,047,306.70";"1,022,506.24";"1,022,506.24";"Ośrodek Rozwojowo-Wdrożeniowy Lasów Państwowych w Bedoniu";"7280008666";"95-020";"Andrespol";"Łódzkie";"Powiat łódzki wschodni";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/01/24";"2011/02/03"
"33-218";"Projekt";"Edukacja pracowników Lasów Państwowych dotycząca metod lokalizacji, monitoringu i ochrony puchacza. Bubobory w LP ";"POIS.05.04.00-00-008/08-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.04.00";"";"736,833.80";"706,168.00";"600,242.80";"600,242.80";"Leśny Zakład Doświadczalny Centrum Edukacji Przyrodniczo-Leśnej SGGW";"5250007425";"95-063";"Rogów";"Łódzkie";"Powiat brzeziński";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"jednostka naukowa";"00 Nie dotyczy";"POIS.05.04.00-00-008/08-06";"Nie";"2011/03/02";"2011/03/16"
"33-219";"Projekt";"Sieć Natura 2000 - drogą do rozwoju";"POIS.05.04.00-00-187/09-03";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.04.00";"";"3,673,960.00";"3,673,960.00";"3,673,960.00";"3,122,866.00";"Generalna Dyrekcja Ochrony Środowiska";"7010151052";"00-922";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/05/06";"2011/05/12"
"33-220";"Projekt";"Złap równowagę, odkryj Naturę";"POIS.05.04.00-00-267/09-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.05.00.00";"POIS.05.04.00";"";"6,272,941.18";"6,272,941.18";"6,272,941.18";"5,332,000.00";"Generalna Dyrekcja Ochrony Środowiska";"7010151052";"00-922";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"51 Promowanie bioróżnorodności i ochrony przyrody (w tym NATURA 2000)";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/05/20";"2011/05/27"
"33-221";"Projekt";"Budowa połączenia kolejowego MPL Katowice w Pyrzowicach z miastami aglomeracji górnośląskiej, odcinek Katowice-Pyrzowice-PRACE PRZYGOTOWAWCZE";"POIS.07.01.00-00-008/09-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.07.00.00";"POIS.07.01.00";"";"63,462,204.00";"52,018,200.00";"52,018,200.00";"44,215,470.00";"PKP Polskie Linie Kolejowe S.A.";"1132316427";"03-734";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"16 Kolej";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"POIS.07.01.00-00-008/09-03";"Nie";"2011/03/15";"2011/03/17"
"33-222";"Projekt";"Projekt poprawy dostępu kolejowego do Portu Gdańsk (most + dwutorowa linia kolejowa) - PRACE PRZYGOTOWAWCZE";"POIS.07.02.00-00-011/09-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.07.00.00";"POIS.07.02.00";"";"20,347,125.00";"16,524,375.00";"16,524,375.00";"14,045,718.75";"PKP Polskie Linie Kolejowe S.A.";"1132316427";"03-734";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"30 Porty";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/03/15";"2011/03/17"
"33-223";"Projekt";"Klub Pancernika Klika w Fotelikach";"POIS.08.01.00-00-006/10-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"5,000,000.00";"5,000,000.00";"5,000,000.00";"4,250,000.00";"Instytut Transportu Samochodowego";"5250008382";"03-301";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"22 Drogi krajowe";"jednostka naukowa";"00 Nie dotyczy";"";"";"2011/04/19";"2011/05/06"
"33-224";"Projekt";"Kampanie społeczne promujące bezpieczne zachowania wśród uczestników ruchu drogowego";"POIS.08.01.00-00-008/10-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.08.00.00";"POIS.08.01.00";"";"11,040,000.00";"11,040,000.00";"11,040,000.00";"9,384,000.00";"Ministerswto Infrastruktury";"7010095164";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"22 Drogi krajowe";"organ władzy, administracji rządowej";"00 Nie dotyczy";"POIS.08.01.00-00-008/10-02";"Nie";"2011/04/14";"2011/04/15"
"33-225";"Projekt";"Zakup i montaż nowego turbogeneratora w Synthos Dwory Sp. z o.o.";"POIS.09.01.00-00-123/09-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.09.00.00";"POIS.09.01.00";"";"45,898,693.00";"36,764,000.00";"18,382,000.00";"18,382,000.00";"Synthos Dwory Sp. z o.o.";"9591762828";"32-600";"Oświęcim";"Małopolskie";"Powiat oświęcimski";"43 Efektywność energetyczna, produkcja skojarzona (kogeneracja), zarządzanie energią";"spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo";"00 Nie dotyczy";"POIS.09.01.00-00-123/09-04";"Nie";"2011/03/28";"2011/04/05"
"33-226";"Projekt";"Budowa elektrociepłowni wysokosprawnej kogeneracji na biomasę w Arłamowie";"POIS.09.01.00-00-138/09-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.09.00.00";"POIS.09.01.00";"";"36,884,760.00";"26,850,000.00";"16,110,000.00";"16,110,000.00";"Ośrodek Wypoczynkowy „ARŁAMÓW” S.A.";"6891093258";"38-712";"Wojtkowa";"Podkarpackie";"Powiat bieszczadzki";"43 Efektywność energetyczna, produkcja skojarzona (kogeneracja), zarządzanie energią";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/03/03";"2011/03/09"
"33-227";"Projekt";"Budowa stacji 400/220/110 kV Ołtarzew - część Projektu ""Połączenie elektroenergetyczne Polska-Litwa";"POIS.10.01.00-00-005/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.10.00.00";"POIS.10.01.00";"";"276,609,213.59";"210,832,922.81";"116,190,023.76";"116,190,023.76";"Polskie Sieci Elektroenergetyczne - Operator S.A.";"5262748966";"05-520";"Konstancin-Jeziorna";"Mazowieckie";"Powiat piaseczyński";"34 Energia elektryczna (sieci TEN-E)";"spółka akcyjna - duże przedsiębiorstwo";"00 Nie dotyczy";"";"";"2011/03/16";"2011/03/16"
"33-228";"Projekt";"RPD IZ na rok 2011";"POIS.14.01.00-00-101/11-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.01.00";"";"4,000,000.00";"4,000,000.00";"4,000,000.00";"3,400,000.00";"Ministerstwo Rozwoju Regionalnego, Departament Koordynacji Programów Infrastrukturalnych";"5262895199";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/01/25";"2011/01/28"
"33-229";"Projekt";"RPD sektora kultura na rok 2010 (MKiDN)";"POIS.14.01.00-00-501/10-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.01.00";"";"1,314,512.08";"1,314,512.08";"1,314,512.08";"1,117,335.26";"Ministerstwo Kultury i Dziedzictwa Narodowego";"5260308476";"00-071";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"organ władzy, administracji rządowej";"00 Nie dotyczy";"POIS.14.01.00-00-501/10-01";"Nie";"2011/02/04";"2011/02/22"
"33-230";"Projekt";"RPD sektora zdrowie na rok 2011 (MZ)";"POIS.14.01.00-00-601/11-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.01.00";"";"543,000.00";"543,000.00";"543,000.00";"461,550.00";"Ministerstwo Zdrowia, Departament Funduszy Europejskich";"5251918554";"00-952";"Warszawa";"";"";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/04/01";"2011/04/06"
"33-231";"Projekt";"RPD sektora zdrowie na rok 2011 (CSIOZ)";"POIS.14.01.00-00-602/11-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.01.00";"";"5,919,000.00";"5,919,000.00";"5,919,000.00";"5,031,150.00";"Centrum Systemów Informacyjnych Ochrony Zdrowia";"5251575309";"00-184";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/04/13";"2011/04/18"
"33-232";"Projekt";"RPD sektora nauka na rok 2010 (MNiSW)";"POIS.14.01.00-00-701/10-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.01.00";"";"322,800.00";"322,800.00";"322,800.00";"274,380.00";"Ministerstwo Nauki i Szkolnictwa Wyższego";"7010014467";"00-529";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"organ władzy, administracji rządowej";"00 Nie dotyczy";"POIS.14.01.00-00-701/10-02";"Nie";"2011/01/03";"2011/01/12"
"33-233";"Projekt";"RPD sektora nauka na rok 2011 (MNiSW)";"POIS.14.01.00-00-701/11-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.01.00";"";"550,000.00";"550,000.00";"550,000.00";"467,500.00";"Ministerstwo Nauki i Szkolnictwa Wyższego";"7010014467";"00-529";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/05/05";"2011/05/12"
"33-234";"Projekt";"RPD sektora nauka na rok 2010 (OPI)";"POIS.14.01.00-00-702/10-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.01.00";"";"4,378,341.66";"3,863,859.00";"3,863,859.00";"3,284,280.15";"Ośrodek Przetwarzania Informacji";"5250009140";"00-608";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"jednostka naukowa";"00 Nie dotyczy";"";"";"2011/01/25";"2011/02/02"
"33-235";"Projekt";"RPD IZ na rok 2011";"POIS.14.02.00-00-101/11-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.02.00";"";"5,000,000.00";"5,000,000.00";"5,000,000.00";"4,250,000.00";"Ministerstwo Rozwoju Regionalnego, Departament Koordynacji Programów Infrastrukturalnych";"5262895199";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/01/25";"2011/01/28"
"33-236";"Projekt";"RPD sektora kultura na rok 2010 (MKiDN)";"POIS.14.02.00-00-501/10-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.02.00";"";"970,000.00";"970,000.00";"970,000.00";"824,500.00";"Ministerstwo Kultury i Dziedzictwa Narodowego";"5260308476";"00-071";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"organ władzy, administracji rządowej";"00 Nie dotyczy";"POIS.14.02.00-00-501/10-01";"Nie";"2011/02/04";"2011/02/23"
"33-237";"Projekt";"RPD sektora zdrowie na rok 2011 (MZ)";"POIS.14.02.00-00-601/11-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.02.00";"";"198,000.00";"198,000.00";"198,000.00";"168,300.00";"Ministerstwo Zdrowia, Departament Funduszy Europejskich";"5251918554";"00-952";"Warszawa";"";"";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/04/01";"2011/04/06"
"33-238";"Projekt";"RPD sektora zdrowie na rok 2011 (CSIOZ)";"POIS.14.02.00-00-602/11-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.02.00";"";"190,000.00";"190,000.00";"190,000.00";"161,500.00";"Centrum Systemów Informacyjnych Ochrony Zdrowia";"5251575309";"00-184";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/04/13";"2011/04/18"
"33-239";"Projekt";"RPD sektora nauka na rok 2010 (MNiSW)";"POIS.14.02.00-00-701/10-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.02.00";"";"218,840.00";"218,840.00";"218,840.00";"186,014.00";"Ministerstwo Nauki i Szkolnictwa Wyższego";"7010014467";"00-529";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"organ władzy, administracji rządowej";"00 Nie dotyczy";"POIS.14.02.00-00-701/10-02";"Nie";"2011/01/03";"2011/01/13"
"33-240";"Projekt";"RPD sektora nauka na rok 2011 (MNiSW)";"POIS.14.02.00-00-701/11-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.02.00";"";"250,000.00";"250,000.00";"250,000.00";"212,500.00";"Ministerstwo Nauki i Szkolnictwa Wyższego";"7010014467";"00-529";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/05/05";"2011/05/12"
"33-241";"Projekt";"RPD sektora nauka na rok 2010 (OPI)";"POIS.14.02.00-00-702/10-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.02.00";"";"335,100.00";"335,100.00";"335,100.00";"284,835.00";"Ośrodek Przetwarzania Informacji";"5250009140";"00-608";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"jednostka naukowa";"00 Nie dotyczy";"";"";"2011/01/25";"2011/02/02"
"33-242";"Projekt";"RPD IZ na rok 2011";"POIS.14.03.00-00-101/11-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.03.00";"";"608,380.00";"608,380.00";"608,380.00";"517,123.00";"Ministerstwo Rozwoju Regionalnego, Departament Koordynacji Programów Infrastrukturalnych";"5262895199";"00-926";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"państwowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2011/01/25";"2011/01/28"
"33-243";"Projekt";"RPD sektora kultura na rok 2010 (MKiDN)";"POIS.14.03.00-00-501/10-01";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.03.00";"";"168,360.00";"168,360.00";"168,360.00";"143,106.00";"Ministerstwo Kultury i Dziedzictwa Narodowego";"5260308476";"00-071";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/02/04";"2011/02/23"
"33-244";"Projekt";"RPD sektora zdrowie na rok 2011 (MZ)";"POIS.14.03.00-00-601/11-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.03.00";"";"100,000.00";"100,000.00";"100,000.00";"85,000.00";"Ministerstwo Zdrowia, Departament Funduszy Europejskich";"5251918554";"00-952";"Warszawa";"";"";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/04/01";"2011/04/06"
"33-245";"Projekt";"RPD sektora nauka na rok 2010 (MNiSW)";"POIS.14.03.00-00-701/10-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.03.00";"";"59,780.00";"59,780.00";"59,780.00";"50,813.00";"Ministerstwo Nauki i Szkolnictwa Wyższego";"7010014467";"00-529";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"organ władzy, administracji rządowej";"00 Nie dotyczy";"POIS.14.03.00-00-701/10-02";"Nie";"2011/01/03";"2011/01/13"
"33-246";"Projekt";"RPD sektora nauka na rok 2011 (MNiSW)";"POIS.14.03.00-00-701/11-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.14.00.00";"POIS.14.03.00";"";"400,000.00";"400,000.00";"400,000.00";"340,000.00";"Ministerstwo Nauki i Szkolnictwa Wyższego";"7010014467";"00-529";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/05/05";"2011/05/12"
"33-247";"Projekt";"RPD sektora środowisko na rok 2010 (MŚ)";"POIS.15.01.00-00-201/10-02";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"1,221,200.00";"1,221,200.00";"1,221,200.00";"1,038,020.00";"Ministerstwo Środowiska";"5261647453";"00-922";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/03/29";"2011/04/08"
"33-248";"Projekt";"RPD sektora środowisko na rok 2011 (MŚ)";"POIS.15.01.00-00-201/11-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"1,682,000.00";"1,682,000.00";"1,682,000.00";"1,429,700.00";"Ministerstwo Środowiska";"5261647453";"00-922";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"organ władzy, administracji rządowej";"00 Nie dotyczy";"";"";"2011/04/11";"2011/04/11"
"33-249";"Projekt";"RPD sektora środowisko na rok 2010 (NFOŚiGW)";"POIS.15.01.00-00-202/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"13,392,171.00";"13,392,171.00";"11,383,345.35";"11,383,345.35";"Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej";"5220018559";"02-672";"Warszawa";"Mazowieckie";"Powiat m. st. Warszawa";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"państwowa osoba prawna";"00 Nie dotyczy";"";"";"2011/01/10";"2011/02/11"
"33-250";"Projekt";"RPD sektora środowisko na rok 2010 (WFOŚiGW w Białymstoku)";"POIS.15.01.00-00-203/10-00";"Program Operacyjny Infrastruktura i Środowisko";"POIS.15.00.00";"POIS.15.01.00";"";"1,975,315.00";"1,479,662.00";"1,257,712.70";"1,257,712.70";"Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Białymstoku";"5421952597";"15-879";"Białystok";"Podlaskie";"Powiat m. Białystok";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"samorządowa osoba prawna";"00 Nie dotyczy";"";"";"2011/01/07";"2011/02/09"
